Markets,Periods,Manufacturer,Category,Trademark,Brand,$,Units,EQ,Avg Unit Price,%ACV,TDP,$ / $MM ACV,Units / $MM ACV,EQ / $MM ACV
MARKET_002,1 w/e 11/23/24,MFR_002,CAT_001,TM_005,BRAND_008,3741.8312,1354.061,164.6248,2.7634,3.6192,3.6192,296.9071,107.4421,13.0627
MARKET_003,1 w/e 11/23/24,MFR_001,CAT_001,TM_001,BRAND_001,513.2721,170.7523,34.552,3.0059,1.0848,1.7575,35.2241,11.7182,2.3712
MARKET_003,1 w/e 11/23/24,MFR_001,CAT_001,TM_002,BRAND_002,99.3069,35.8771,3.7372,2.768,0.5549,0.5549,13.3233,4.8134,0.5014
MARKET_003,1 w/e 11/23/24,MFR_001,CAT_001,TM_002,BRAND_003,14414.4573,4875.4353,694.9463,2.9565,43.2004,55.6505,24.8399,8.4017,1.1976
MARKET_003,1 w/e 11/23/24,MFR_001,CAT_001,TM_003,BRAND_004,65506.6379,13660.7271,8118.5722,4.7953,62.987,73.1277,77.4238,16.1459,9.5955
MARKET_003,1 w/e 11/23/24,MFR_001,CAT_001,TM_003,BRAND_005,39713.3393,7416.423,5543.7425,5.3548,47.9061,47.9061,61.7142,11.5251,8.6149
MARKET_003,1 w/e 11/23/24,MFR_001,CAT_001,TM_003,BRAND_006,4749.65,513.8256,357.5984,9.2437,6.3379,6.9137,55.7896,6.0354,4.2004
MARKET_003,1 w/e 11/23/24,MFR_002,CAT_001,TM_004,BRAND_007,10546.1948,1799.154,1349.3655,5.8618,4.0894,4.0895,191.9871,32.7525,24.5644
MARKET_003,1 w/e 11/23/24,MFR_002,CAT_001,TM_005,BRAND_008,8762.2699,1519.9297,998.7764,5.7649,5.8854,6.2034,110.8354,19.2258,12.6337
MARKET_004,1 w/e 11/23/24,MFR_001,CAT_001,TM_001,BRAND_001,29.85,5.0,1.953,5.97,1.4943,1.4943,11.5011,1.9265,0.7525
MARKET_004,1 w/e 11/23/24,MFR_001,CAT_001,TM_002,BRAND_003,3461.7301,804.0,207.9949,4.3056,58.1714,74.6865,34.263,7.9577,2.0587
MARKET_004,1 w/e 11/23/24,MFR_001,CAT_001,TM_003,BRAND_004,2842.79,592.0001,300.3543,4.802,32.8058,39.7795,49.8926,10.3899,5.2714
MARKET_004,1 w/e 11/23/24,MFR_001,CAT_001,TM_003,BRAND_005,1011.11,165.0001,123.75,6.1279,19.4919,19.4919,29.8666,4.8738,3.6554
MARKET_004,1 w/e 11/23/24,MFR_002,CAT_001,TM_004,BRAND_007,100.0901,19.0,14.25,5.2679,0.6842,0.6842,84.2296,15.9892,11.9919
MARKET_004,1 w/e 11/23/24,MFR_002,CAT_001,TM_005,BRAND_008,377.18,61.0001,45.75,6.1833,1.9686,1.9686,110.3156,17.841,13.3807
MARKET_005,1 w/e 11/23/24,MFR_001,CAT_001,TM_001,BRAND_001,97.23,16.0,9.2708,6.0769,1.9078,2.5116,6.1602,1.0137,0.5874
MARKET_005,1 w/e 11/23/24,MFR_001,CAT_001,TM_002,BRAND_002,2.28,1.0001,0.1043,2.28,0.3369,0.3369,0.818,0.3588,0.0374
MARKET_005,1 w/e 11/23/24,MFR_001,CAT_001,TM_002,BRAND_003,22225.94,5139.0,1390.3751,4.325,76.2896,107.6415,35.2139,8.142,2.2029
MARKET_005,1 w/e 11/23/24,MFR_001,CAT_001,TM_003,BRAND_004,14667.5801,4284.0,1133.1978,3.4238,54.1946,73.2828,32.7131,9.5546,2.5274
MARKET_005,1 w/e 11/23/24,MFR_001,CAT_001,TM_003,BRAND_005,3359.23,489.0001,366.75,6.8696,18.3648,18.3648,22.1092,3.2184,2.4138
MARKET_005,1 w/e 11/23/24,MFR_002,CAT_001,TM_004,BRAND_007,10195.63,1336.0,1002.0,7.6315,4.9625,4.9625,248.3317,32.5405,24.4054
MARKET_005,1 w/e 11/23/24,MFR_002,CAT_001,TM_005,BRAND_008,3314.62,496.0001,368.7708,6.6827,5.612,6.0886,71.3898,10.6828,7.9425
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_011,36271.5176,5776.1803,4086.2911,6.2795,48.4037,48.5443,25.2421,4.0198,2.8437
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_001,2252.114,692.453,177.4048,3.2524,0.4699,0.5353,161.4442,49.6389,12.7174
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_016,635309.7308,174804.9485,51168.5762,3.6344,81.8281,161.223,261.53,71.9598,21.0639
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_012,3964.9939,667.6418,451.0022,5.9388,7.117,7.117,18.7665,3.16,2.1346
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_002,545.3687,237.33,24.4926,2.2979,0.165,0.1782,111.3156,48.4416,4.9992
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_003,465.2979,165.283,21.7812,2.8152,0.1257,0.2275,124.7314,44.307,5.8388
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_017,552732.8739,134411.9376,48308.7792,4.1122,75.7477,127.6375,245.8013,59.7732,21.483
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_015,15789.0007,2497.3336,1728.4686,6.3223,18.9535,18.9535,28.061,4.4384,3.0719
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_004,176923.6845,45641.4332,15003.6826,3.8764,68.4534,89.0833,87.062,22.4596,7.3831
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_013,34.8501,5.0,3.7501,6.97,0.0303,0.0303,38.7308,5.5568,4.1676
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_005,79648.9988,12674.7696,9506.0772,6.2841,54.1933,54.1933,49.5077,7.8783,5.9087
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_006,7475.2801,1003.8327,579.7913,7.4467,4.6921,6.1563,53.6658,7.2066,4.1624
MARKET_001,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_014,131.6001,18.6661,13.9996,7.0502,0.2438,0.2438,18.1796,2.5786,1.9339
MARKET_001,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_007,68759.0262,11959.053,8553.5314,5.7495,7.9086,7.9085,292.8671,50.9375,36.4323
MARKET_001,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_009,121503.2652,13832.0222,10343.5785,8.7842,64.9026,64.9026,63.0614,7.179,5.3684
MARKET_001,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_010,180779.2501,48938.0654,14623.5698,3.694,76.9594,121.5442,79.1271,21.4202,6.4007
MARKET_001,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_008,94723.8846,15688.7856,10653.3986,6.0377,17.3523,17.4621,183.8831,30.4559,20.681
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_011,947.4545,349.549,37.0573,2.7105,2.0433,2.0563,133.3523,49.1983,5.2157
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_001,2040.2296,656.0801,150.125,3.1097,3.0619,3.6205,191.6356,61.6246,14.101
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_016,135223.8827,52259.652,5521.684,2.5875,63.7746,65.2035,609.8,235.668,24.9004
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_012,176.04,68.0001,7.7293,2.5888,0.8669,0.8669,58.4036,22.5599,2.5643
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_002,545.3687,237.33,24.4926,2.2979,1.409,1.5215,111.3156,48.4416,4.9992
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_003,30.2101,12.0,1.2082,2.5175,0.2031,0.2031,42.7782,16.9924,1.711
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_017,84594.3797,33141.5081,3492.1065,2.5525,50.2379,51.1342,484.2748,189.7242,19.9912
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_015,1564.7608,310.9,98.9766,5.033,1.6408,1.6408,274.2692,54.4941,17.3485
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_004,49695.7515,18449.534,2006.3879,2.6936,47.4907,48.4353,300.9487,111.7271,12.1503
MARKET_002,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_014,10.9901,1.0001,0.75,10.99,0.0201,0.0201,157.2246,14.3062,10.7296
MARKET_002,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_007,1667.7358,642.755,66.9537,2.5947,0.875,0.875,548.1645,211.2658,22.0068
MARKET_002,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_009,110.9001,10.0,7.5001,11.09,0.0998,0.0998,319.5045,28.8101,21.6076
MARKET_002,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_010,45469.1219,17318.522,1825.3252,2.6255,54.5567,54.7743,239.69,91.2944,9.6222
MARKET_002,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_008,4356.181,1615.74,176.7021,2.6961,3.2492,3.2492,385.5812,143.0149,15.6405
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_011,25564.3733,3935.5481,2949.7235,6.4958,57.3402,57.4312,33.1719,5.1067,3.8275
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_001,211.8842,36.373,27.2799,5.8253,0.2458,0.2458,64.1413,11.0108,8.2581
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_016,316115.0782,70321.9633,29353.1608,4.4953,85.4901,157.2816,275.1213,61.2026,25.5466
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_012,2294.8239,374.6419,280.9814,6.1254,7.8119,7.8119,21.8569,3.5683,2.6762
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_003,435.0878,153.2831,20.5728,2.8385,0.225,0.45,143.8688,50.6855,6.8027
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_017,323825.1442,67753.4297,32186.506,4.7795,82.289,146.2092,292.7948,61.261,29.1022
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_015,8888.1998,1383.1016,1035.3888,6.4263,19.708,19.708,33.5557,5.2216,3.9089
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_004,73630.7331,13370.8993,8321.3362,5.5068,74.0314,86.8504,74.001,13.4381,8.3632
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_005,58107.6888,9297.7696,6973.3272,6.2496,68.3679,68.3679,63.2377,10.1186,7.589
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_006,7469.7501,1001.8326,579.5828,7.4561,10.3359,13.5701,53.7714,7.2117,4.1722
MARKET_003,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_014,43.8001,10.0,7.5001,4.38,0.2888,0.2888,11.2855,2.5766,1.9324
MARKET_003,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_007,59321.7205,10146.9671,7610.2252,5.8463,11.3417,11.3416,389.1602,66.5658,49.9243
MARKET_003,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_009,90306.6452,10019.0588,7483.8561,9.0135,78.7044,78.7044,85.3719,9.4716,7.0749
MARKET_003,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_010,89332.2783,19899.5434,8951.4528,4.4892,82.723,140.2847,80.3483,17.8983,8.0512
MARKET_003,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_008,73799.7135,11539.048,8577.49,6.3957,25.2902,25.5151,217.1182,33.9478,25.2349
MARKET_004,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_011,980.56,132.0832,98.4166,7.4238,41.2103,41.2103,13.5257,1.8219,1.3575
MARKET_004,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_016,18791.12,4103.0001,1470.4166,4.5798,90.3007,137.5774,118.2918,25.8287,9.2564
MARKET_004,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_012,288.01,42.0,31.5001,6.8574,11.5665,11.5665,14.1546,2.0641,1.5481
MARKET_004,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_017,19611.36,3649.0,1680.1666,5.3744,81.1937,116.3604,137.3025,25.5473,11.7631
MARKET_004,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_015,226.8601,30.0,21.8542,7.562,11.7681,11.7681,10.9583,1.4491,1.0557
MARKET_004,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_004,777.9201,139.0,72.6042,5.5965,17.2635,17.7256,25.6153,4.577,2.3907
MARKET_004,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_005,545.8701,74.0,55.5,7.3766,12.7376,12.7376,24.3609,3.3025,2.4768
MARKET_004,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_007,743.2601,102.0,76.5001,7.2869,3.4008,3.4008,124.237,17.0494,12.7871
MARKET_004,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_009,3490.6601,469.9996,352.4997,7.4269,86.2515,86.2515,23.0056,3.0976,2.3232
MARKET_004,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_010,2279.3201,384.0001,211.1459,5.9357,72.0318,77.9709,17.9876,3.0304,1.6663
MARKET_004,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_008,544.7901,71.0,53.25,7.6731,5.3884,5.3884,57.4728,7.4902,5.6176
MARKET_005,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_011,9557.36,1631.0001,1040.5469,5.8598,80.358,87.3649,14.3442,2.4479,1.5617
MARKET_005,1 w/e 11/29/25,MFR_001,CAT_001,TM_001,BRAND_016,141329.2,39489.0001,13793.5438,3.579,97.1444,254.0239,175.4615,49.0259,17.1248
MARKET_005,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_012,2260.67,386.0001,239.1251,5.8567,16.353,19.1948,16.6728,2.8468,1.7636
MARKET_005,1 w/e 11/29/25,MFR_001,CAT_001,TM_002,BRAND_017,110042.15,25115.0,10023.2084,4.3815,86.8724,157.7264,152.7723,34.8673,13.9153
MARKET_005,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_015,4709.74,666.0,499.5,7.0717,35.5134,35.5134,15.9946,2.2618,1.6963
MARKET_005,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_004,42933.22,10009.0001,3851.9792,4.2895,98.7201,158.0601,52.4512,12.2279,4.7059
MARKET_005,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_005,22715.1501,3355.0001,2516.25,6.7705,91.0218,91.0218,30.098,4.4454,3.3341
MARKET_005,1 w/e 11/29/25,MFR_001,CAT_001,TM_003,BRAND_014,30.9101,4.0,3.0,7.7275,0.9578,0.9578,3.8922,0.5037,0.3778
MARKET_005,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_007,6431.2401,970.0,726.8543,6.6301,9.0694,9.3462,85.5233,12.8992,9.6658
MARKET_005,1 w/e 11/29/25,MFR_002,CAT_001,TM_004,BRAND_009,31032.65,3811.3014,2858.476,8.1423,97.2575,97.2575,38.4825,4.7263,3.5447
MARKET_005,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_010,37671.43,9260.0001,3168.1666,4.0682,99.1206,170.4689,45.837,11.2672,3.8549
MARKET_005,1 w/e 11/29/25,MFR_002,CAT_001,TM_005,BRAND_008,14652.4201,2216.0,1662.0,6.6121,18.7855,18.7855,94.0705,14.227,10.6703
MARKET_001,1 w/e 11/30/24,MFR_001,CAT_001,TM_001,BRAND_001,3388.4285,1252.7948,227.5034,2.7047,1.5948,2.0261,71.0438,26.2669,4.77
MARKET_001,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_002,1061.6575,442.1361,45.3267,2.4012,0.8094,0.8215,43.8587,18.2653,1.8725
MARKET_001,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_003,65290.9564,22365.2378,3215.6103,2.9193,46.5993,58.5997,46.8494,16.0481,2.3074
MARKET_001,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_004,152619.2855,41952.3254,14832.1144,3.6379,50.9626,60.0135,100.1354,27.5254,9.7315
MARKET_001,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_005,50340.5028,9639.1022,7204.5602,5.2225,25.7019,25.7019,65.4912,12.5401,9.3729
MARKET_001,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_006,104252.0101,13482.4858,7422.6144,7.7324,17.5713,23.3873,198.3854,25.6564,14.1248
MARKET_001,1 w/e 11/30/24,MFR_002,CAT_001,TM_004,BRAND_007,23686.6501,4669.7579,3100.6469,5.0724,3.0388,3.0388,260.6331,51.3831,34.1176
MARKET_001,1 w/e 11/30/24,MFR_002,CAT_001,TM_005,BRAND_008,11744.4504,2904.638,1315.9642,4.0433,4.3315,4.4448,90.661,22.4223,10.1586
MARKET_002,1 w/e 11/30/24,MFR_001,CAT_001,TM_001,BRAND_001,2513.1724,1014.135,151.9248,2.4781,5.4194,6.5204,133.4182,53.838,8.0653
MARKET_002,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_002,943.6706,401.259,40.4228,2.3518,3.0703,3.1748,88.4282,37.6006,3.7879
MARKET_002,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_003,27628.7065,12141.9936,1127.8431,2.2755,35.567,41.0752,223.4904,98.2174,9.1232
MARKET_002,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_004,43034.0527,16778.2701,1787.1033,2.5649,37.7654,40.1254,327.8418,127.8201,13.6145
MARKET_002,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_005,19.48,2.0,1.5001,9.74,0.0339,0.0339,165.5055,16.9924,12.7443
MARKET_002,1 w/e 11/30/24,MFR_002,CAT_001,TM_004,BRAND_007,1584.715,612.9431,63.8483,2.5854,0.8434,0.8434,540.5632,209.0814,21.7793
MARKET_002,1 w/e 11/30/24,MFR_002,CAT_001,TM_005,BRAND_008,2702.6151,1052.931,110.326,2.5668,2.2961,2.2962,338.6354,131.9314,13.8238
MARKET_003,1 w/e 11/30/24,MFR_001,CAT_001,TM_001,BRAND_001,657.2361,200.66,56.8068,3.2754,1.446,2.1186,33.8372,10.3308,2.9246
MARKET_003,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_002,97.3069,34.877,3.6331,2.79,0.51,0.51,14.2045,5.0912,0.5303
MARKET_003,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_003,12362.3498,3943.8484,603.2421,3.1346,37.716,46.8064,24.4014,7.7846,1.1907
MARKET_003,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_004,85269.8528,17918.0554,11160.5372,4.7589,63.6007,73.5033,99.8098,20.9734,13.0636
MARKET_003,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_005,45890.6129,9005.1023,6729.0603,5.0961,46.6885,46.6886,73.1734,14.3588,10.7296
MARKET_003,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_006,104252.0101,13482.4858,7422.6144,7.7324,39.1214,52.0704,198.3854,25.6564,14.1248
MARKET_003,1 w/e 11/30/24,MFR_002,CAT_001,TM_004,BRAND_007,11492.785,2610.8148,1958.1112,4.402,4.0107,4.0107,213.3287,48.4619,36.3464
MARKET_003,1 w/e 11/30/24,MFR_002,CAT_001,TM_005,BRAND_008,6543.3854,1437.707,903.5338,4.5513,5.8945,6.1467,82.6408,18.1578,11.4113
MARKET_004,1 w/e 11/30/24,MFR_001,CAT_001,TM_001,BRAND_001,5.5,1.0001,0.3906,5.5,0.7366,0.7366,4.2992,0.7817,0.3053
MARKET_004,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_002,7.9901,1.0001,0.75,7.99,0.4783,0.4783,9.6184,1.2038,0.9029
MARKET_004,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_003,2447.07,555.4,146.6823,4.406,58.2709,68.3543,24.1789,5.4878,1.4493
MARKET_004,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_004,2728.9901,498.0,258.9166,5.4799,32.4121,39.8745,48.4769,8.8463,4.5993
MARKET_004,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_005,802.9001,110.0001,82.5,7.2991,16.6331,16.6331,27.7926,3.8077,2.8558
MARKET_004,1 w/e 11/30/24,MFR_002,CAT_001,TM_005,BRAND_008,225.9101,31.0001,23.2501,7.2874,1.9686,1.9686,66.0729,9.0667,6.8
MARKET_005,1 w/e 11/30/24,MFR_001,CAT_001,TM_001,BRAND_001,107.75,16.0,11.2812,6.7344,2.1943,2.4426,5.9353,0.8813,0.6214
MARKET_005,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_002,4.5601,2.0,0.2083,2.28,0.6607,0.6607,0.8343,0.3659,0.0381
MARKET_005,1 w/e 11/30/24,MFR_001,CAT_001,TM_002,BRAND_003,18195.58,3927.0,1143.7813,4.6335,72.6166,96.649,30.2865,6.5365,1.9038
MARKET_005,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_004,17569.7901,4937.0,1413.3332,3.5588,56.216,73.1767,37.7769,10.6151,3.0388
MARKET_005,1 w/e 11/30/24,MFR_001,CAT_001,TM_003,BRAND_005,3218.5801,468.0,351.0,6.8773,17.1644,17.1644,22.665,3.2956,2.4717
MARKET_005,1 w/e 11/30/24,MFR_002,CAT_001,TM_004,BRAND_007,10115.0,1325.0,993.75,7.634,4.1427,4.1427,295.1208,38.6589,28.9942
MARKET_005,1 w/e 11/30/24,MFR_002,CAT_001,TM_005,BRAND_008,2037.4601,322.0,239.5625,6.3275,4.4025,4.4025,55.9388,8.8406,6.5772
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_001,BRAND_011,23768.7478,3486.6686,2329.4318,6.817,42.8531,42.9373,18.6819,2.7405,1.8309
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_001,BRAND_001,2029.8754,658.739,154.2815,3.0815,0.3985,0.4666,171.5595,55.6748,13.0395
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_001,BRAND_016,488494.0698,143367.627,33241.8264,3.4073,82.2443,154.4679,200.056,58.7142,13.6137
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_002,BRAND_012,2322.9468,494.255,207.3041,4.6999,3.9196,3.9196,19.9615,4.2472,1.7814
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_002,BRAND_002,548.5128,240.3611,24.1626,2.282,0.1684,0.1823,109.6872,48.0655,4.8318
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_002,BRAND_003,475.5379,168.2831,22.0521,2.8258,0.1238,0.2257,129.3734,45.7826,5.9994
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_002,BRAND_017,359547.8532,100093.0889,24660.1143,3.5921,73.1321,111.2275,165.5946,46.0992,11.3575
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_003,BRAND_015,13397.1265,2052.8019,1368.1604,6.5263,17.3737,17.3769,25.9727,3.9797,2.6524
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_003,BRAND_004,145864.3906,40506.1732,10004.3905,3.601,67.1978,88.5391,73.1125,20.3032,5.0146
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_003,BRAND_013,13.94,2.0,1.5001,6.97,0.0344,0.0344,13.6399,1.9569,1.4677
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_003,BRAND_005,59523.2515,8216.4442,6162.3333,7.2444,52.7433,52.7433,38.0117,5.247,3.9353
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_003,BRAND_006,74165.3601,19267.9993,4908.812,3.8491,18.1287,33.5328,137.7945,35.7987,9.1203
MARKET_001,1 w/e 12/06/25,MFR_001,CAT_001,TM_003,BRAND_014,231.7368,23.7907,17.8431,9.7406,0.3628,0.3628,21.5163,2.2089,1.6567
MARKET_001,1 w/e 12/06/25,MFR_002,CAT_001,TM_004,BRAND_007,29806.2335,4704.0359,3070.7496,6.3363,4.5087,4.5087,222.6656,35.1412,22.9398
MARKET_001,1 w/e 12/06/25,MFR_002,CAT_001,TM_004,BRAND_009,84337.4949,10091.7233,7537.7085,8.3571,62.6163,62.6163,45.3661,5.4284,4.0546
MARKET_001,1 w/e 12/06/25,MFR_002,CAT_001,TM_005,BRAND_010,149932.7167,42538.3577,10082.3716,3.5246,74.7061,116.2278,67.5987,19.1789,4.5457
MARKET_001,1 w/e 12/06/25,MFR_002,CAT_001,TM_005,BRAND_008,60692.4776,9656.26,6092.6602,6.2853,16.4466,16.5484,124.296,19.7757,12.4775
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_001,BRAND_011,1118.9981,405.503,42.2399,2.7595,2.0634,2.0634,155.8797,56.4878,5.8841
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_001,BRAND_001,1817.991,623.3661,127.7516,2.9164,2.5316,3.1122,206.4116,70.7759,14.5047
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_001,BRAND_016,134271.2112,51478.584,5394.6442,2.6083,67.3577,67.9581,572.9792,219.676,23.0207
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_002,BRAND_012,620.3269,248.9221,25.8876,2.4921,1.0074,1.0074,176.9985,71.0252,7.3866
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_002,BRAND_002,548.5128,240.3611,24.1626,2.282,1.4374,1.5555,109.6872,48.0655,4.8318
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_002,BRAND_003,40.4501,15.0,1.4792,2.6967,0.1872,0.1872,62.097,23.0273,2.2708
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_002,BRAND_017,83545.8191,32191.831,3393.1818,2.5952,47.4284,48.3791,506.3251,195.0969,20.5642
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_003,BRAND_015,766.4793,263.457,32.6101,2.9093,1.0944,1.1216,201.3025,69.1924,8.5645
MARKET_002,1 w/e 12/06/25,MFR_001,CAT_001,TM_003,BRAND_004,52275.5641,19814.56,2091.3826,2.6382,49.439,51.3432,303.9291,115.2015,12.1593
MARKET_002,1 w/e 12/06/25,MFR_002,CAT_001,TM_004,BRAND_007,1794.02,706.042,73.5461,2.541,1.0598,1.0598,486.5931,191.5002,19.9479
MARKET_002,1 w/e 12/06/25,MFR_002,CAT_001,TM_004,BRAND_009,98.4101,9.0,6.75,10.9344,0.0744,0.0744,380.402,34.7893,26.092
MARKET_002,1 w/e 12/06/25,MFR_002,CAT_001,TM_005,BRAND_010,45070.6448,17061.832,1787.6076,2.6416,50.6018,50.7638,256.0183,96.9177,10.1543
MARKET_002,1 w/e 12/06/25,MFR_002,CAT_001,TM_005,BRAND_008,4558.6466,1676.0151,183.6266,2.7199,3.2675,3.2675,401.0175,147.4366,16.1534
